ResearcherID,RecordID,LocationID,Please enter your current Workstation ID.,,"How long have you been in your office without leaving? (e.g., since taking a break or going to the bathroom) ",How many people are currently present in your office room?,What level of clothing best describes how you are currently dressed?,How would you rate your current mood?,"In this moment, how productive do you feel?","Please, rate your current thermal sensation:","In this moment, how satisfied or dissatisfied are you with the thermal environment?","In this moment, how satisfied or dissatisfied are you with the indoor air quality?","Please, rate the current office air quality:",Edible Food,Rotten Food,Cleaning products,Stationery,Green elements,Body odours,Other (please specify),pleasant,present,light,engaging,unpleasant,absent,overpowering,detached,natural,artificial,"In this moment, how satisfied or dissatisfied are you with the acoustic environment?"
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly cool,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,0 Not available,0 Not available,2,3,1 Not at all,1 Not at all,,3,4,4,3,3,2,4,2,2,4,Slightly dissatisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,4,3,3,2,2,2,3,2,4,Satisfied
Giulia,Unipa_01,Palermo,,,61-120 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Slightly cool,Slightly dissatisfied,Slightly dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,2,1 Not at all,1 Not at all,,3,4,4,4,2,2,3,3,4,4,Slightly satisfied
Giulia,Eurac_10,Bolzano,D3.1.12.03,,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,4,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipi_04,Pisa,Other (please specify),Palazzina Fisica Tecnica Laboratorio L.I.A stanza 2.7,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly cool,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,0 Not available,0 Not available,2,2,1 Not at all,0 Not available,,3,3,4,4,3,2,3,2,2,4,Neither satisfied nor dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.01,,61-120 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Bad,Unproductive,Slightly warm,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slightly unproductive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,1 Not at all,,3,4,2,3,2,2,2,3,2,4,Satisfied
Giulia,Unipa_04,Palermo,,,3-30 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Neutral,Slightly satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,2,2,2,4,2,2,4,2,Slightly dissatisfied
Giulia,Eurac_05,Palermo,,,Less than 3 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Slightly unproductive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,2,2,3,2,2,4,1,4,4,1,Slightly satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Satisfied,Slightly satisfied,Slightly stale,2,1 Not at all,1 Not at all,3,1 Not at all,1 Not at all,,3,4,3,2,2,2,2,3,2,4,Satisfied
Giulia,Unipi_05,Palermo,,,3-30 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Slighlty productive,Slightly cool,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,2,1,3,1,1,4,1,3,4,1,Neither satisfied nor dissatisfied
Giulia,Unipa_01,Palermo,,,61-120 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Slightly cool,Slightly satisfied,Slightly satisfied,Slightly fresh,0 Not available,0 Not available,0 Not available,1 Not at all,1 Not at all,1 Not at all,,3,4,4,3,3,2,3,3,4,3,Slightly satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly cool,Satisfied,Neither satisfied nor dissatisfied,Slightly stale,0 Not available,1 Not at all,1 Not at all,3,1 Not at all,1 Not at all,,2,4,3,3,2,3,2,3,2,4,Slightly satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Neutral,Slightly satisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,3,3,2,3,3,3,4,2,Slightly dissatisfied
Giulia,Unipi_05,Palermo,,,3-30 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Neither unproductive nor productive,Neutral,Slightly dissatisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,2,2,3,1,1,3,1,4,3,2,Neither satisfied nor dissatisfied
Giulia,Unipa_04,Palermo,,,61-120 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Slightly cool,Slightly dissatisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,2,2,2,4,2,2,4,2,Slightly dissatisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Neither unproductive nor productive,Neutral,Satisfied,Neither satisfied nor dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,4,3,3,2,3,3,3,2,4,Satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Slightly warm,Slightly satisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,3,3,2,3,3,3,4,2,Slightly dissatisfied
Giulia,Eurac_07,Bolzano,D3.1.20.01,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipa_01,Palermo,,,61-120 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Neutral,Neither satisfied nor dissatisfied,Slightly dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,2,1 Not at all,1 Not at all,,3,3,4,3,2,2,4,3,3,3,Slightly satisfied
Giulia,Unipa_05,Palermo,,,Less than 3 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Neither unproductive nor productive,Slightly cool,Slightly satisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,2,3,2,2,4,1,4,3,4,Neither satisfied nor dissatisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Slightly dissatisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,3,1 Not at all,1 Not at all,,3,4,3,3,2,2,3,3,2,4,Satisfied
Giulia,Unipa_04,Palermo,,,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Neutral,Neither satisfied nor dissatisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,2,2,2,4,2,2,4,2,Slightly dissatisfied
Giulia,Unipi_07,Pisa,Other (please specify),Ufficio DDV,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,4,3,2,3,2,2,3,3,Neither satisfied nor dissatisfied
Giulia,Eurac_10,Bolzano,D3.1.20.04,,More than 2 hours,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Satisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,4,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Eurac_07,Pisa,Other (please specify),Ufficio DDV,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Slightly satisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,3,2,2,3,2,2,3,3,Slightly satisfied
Giulia,Unipa_12,Palermo,,,Less than 3 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Very productive,Slightly warm,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,3,,3,3,3,3,3,3,3,1,3,1,Satisfied
Giulia,Unipa_11,Palermo,,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Eurac_09,Bolzano,D3.1.21.02,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly warm,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,1,1,1,1,3,5,2,2,2,2,Satisfied
Giulia,Unipi_07,Pisa,Other (please specify),Ufficio DDV,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,3,3,3,2,3,3,2,2,2,2,Slightly satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slightly unproductive,Neutral,Slightly satisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Slightly dissatisfied
Giulia,Eurac_10,Bolzano,D3.1.20.04,,61-120 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,4,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipa_12,Palermo,,,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Very productive,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,2,,3,3,3,3,3,3,3,3,4,2,Satisfied
Giulia,Unipa_11,Palermo,,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Slightly dissatisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Slightly dissatisfied
Giulia,Unipi_07,Pisa,Other (please specify),Ufficio DDV,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly warm,Slightly dissatisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,4,3,2,3,2,2,3,2,Slightly satisfied
Giulia,Unipa_12,Palermo,,,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Slightly warm,Neither satisfied nor dissatisfied,Satisfied,Neutral,2,0 Not available,0 Not available,0 Not available,0 Not available,1 Not at all,,3,3,4,3,3,3,3,3,4,3,Satisfied
Giulia,Unipa_11,Palermo,,,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Slightly cool,Slightly satisfied,Satisfied,Neutral,2,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Eurac_09,Bolzano,D3.1.21.02,,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,2,1,2,1,1,5,2,2,2,2,Neither satisfied nor dissatisfied
Giulia,Unipa_12,Palermo,,,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Stale,0 Not available,0 Not available,0 Not available,4,0 Not available,2,,4,3,4,3,3,3,2,2,2,2,Satisfied
Giulia,Unipa_11,Palermo,,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Neutral,Very satisfied,Slightly satisfied,Slightly fresh,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,2,2,3,,4,3,3,3,2,3,2,3,3,3,Satisfied
Giulia,Unipa_12,Palermo,,,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Slightly satisfied,Slightly dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,3,0 Not available,2,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipa_11,Palermo,,,61-120 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly cool,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipa_10,Palermo,,,61-120 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Slightly cool,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,2,2,3,2,3,4,2,3,2,4,Neither satisfied nor dissatisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,2,2,3,,4,3,3,3,2,2,2,3,3,3,Satisfied
Giulia,Eurac_10,Bolzano,D3.1.20.04,,More than 2 hours,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipa_11,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipa_12,Palermo,,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Satisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,3,3,3,3,3,4,2,3,4,2,Slightly satisfied
Giulia,Unipa_10,Palermo,,,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Slightly cool,Satisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,2,2,3,2,4,4,2,3,2,4,Neither satisfied nor dissatisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande ,3-30 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Slighlty productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,2,,3,3,3,3,2,2,2,3,3,3,Satisfied
Giulia,Unipa_12,Palermo,,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly cool,Slightly satisfied,Slightly satisfied,Slightly fresh,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,2,2,4,2,3,3,3,2,3,3,Slightly satisfied
Giulia,Unipa_11,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,3,3,3,3,3,3,3,3,3,Satisfied
Giulia,Unipa_12,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Satisfied,Slightly satisfied,Slightly fresh,1 Not at all,0 Not available,0 Not available,1 Not at all,0 Not available,0 Not available,,3,2,3,2,3,3,3,2,2,2,Slightly satisfied
Giulia,Unipa_10,Palermo,,,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,1 Not at all,,2,2,2,2,3,4,2,3,2,3,Neither satisfied nor dissatisfied
Giulia,Eurac_10,Bolzano,D3.1.20.04,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipi_10,Pisa,Other (please specify),Laboratorio grande,31-60 minutes,4,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,2,2,3,,3,3,3,3,2,2,2,3,3,3,Satisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,Less than 3 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Neutral,Slightly satisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,3,3,3,2,3,3,3,4,3,Slightly satisfied
